finalist,year,winner_Nominee,item_award,award_description
Sandra Oh,2020,Nominee,Primetime Emmy,Outstanding Drama Series
Sandra Oh,2019,Nominee,BAFTA TV Award,Best Leading Actress
Sandra Oh,2019,Nominee,Saturn Award,Best Actress in a Television Series
Sandra Oh,2004,Winner,ACCA,Best Cast Ensemble
Sandra Oh,1994,Winner,Golden FIPA,Fiction: Actress
Sandra Oh,2004,Winner,BSFC Award,Best Ensemble Cast
Sandra Oh,2019,Winner,Critics Choice Award,Best Actress in a Drama Series
Sandra Oh,1997,Winner,CableACE,Actress in a Comedy Series
Sandra Oh,2005,Nominee,COFCA Award,Best Ensemble
Sandra Oh,2006,Nominee,Chlotrudis Award,Best Supporting Actress
Sandra Oh,2019,Nominee,UZETA Award,Best Performance in a TV Series
Sandra Oh,2019,Winner,Dorian Award,TV Performance of the Year - Actress
Sandra Oh,1995,Nominee,Gemini,Best Performance by an Actress in a Leading Role in a Dramatic Program or Mini-Series
Sandra Oh,1999,Winner,Genie,Best Performance by an Actress in a Leading Role
Sandra Oh,2019,Nominee,Gold Derby TV Award,Comedy Guest Actress
Sandra Oh,2016,Winner,HRIFF Award,Best Actress in a Short
Sandra Oh,2018,Nominee,IGN Award,Best Dramatic TV Performance
Sandra Oh,2013,Nominee,Image Award,Outstanding Actress in a Drama Series
Sandra Oh,2005,Nominee,INOCA,Best Ensemble Cast
Sandra Oh,2001,Winner,Best Acting,
Sandra Oh,2019,Nominee,Golden Nymph,Outstanding Actress - Drama Series
Sandra Oh,2003,Nominee,Vision Award,Best Performance - Comedy
Sandra Oh,2020,Nominee,OFTA Television Award,Best Actress in a Drama Series
Sandra Oh,2015,Winner,People's Choice Award,Favorite TV Character We Miss Most
Sandra Oh,2004,Winner,PFCS Award,Best Ensemble Acting
Sandra Oh,2019,Nominee,Satellite Award,"Best Actress in a Series, Drama/Genre"
Sandra Oh,2019,Winner,Actor,Outstanding Performance by a Female Actor in a Drama Series
Sandra Oh,2018,Nominee,TCA Award,Individual Achievement in Drama
Sandra Oh,1994,Winner,Special Mention,Feature Film
Sandra Oh,1998,Winner,Women in Film Award,
Sandra Oh,2020,Nominee,WIN Award,Actress Drama Series
Michael Douglas,1988,Winner,Oscar,Best Actor in a Leading Role
Michael Douglas,2020,Nominee,Golden Globe,Best Performance by an Actor in a Television Series - Musical or Comedy
Michael Douglas,2020,Nominee,Primetime Emmy,Outstanding Comedy Series
Michael Douglas,2001,Nominee,BAFTA Film Award,Best Performance by an Actor in a Leading Role
Michael Douglas,2016,Winner,Career Achievement Award,
Michael Douglas,2016,Nominee,Saturn Award,Best Supporting Actor
Michael Douglas,2013,Winner,EDA Special Mention Award,Most Egregious Age Difference Between the Leading Man and the Love Interest
Michael Douglas,2009,Winner,Life Achievement Award,
Michael Douglas,1976,Winner,Bambi,TV Series International
Michael Douglas,2001,Nominee,Blockbuster Entertainment Award,Favorite Actor - Drama
Michael Douglas,1976,Winner,Bravo Otto Germany,Best Male TV Star (TV-Star m)
Michael Douglas,2019,Nominee,Critics Choice Award,Best Actor in a Comedy Series
Michael Douglas,2001,Nominee,CFCA Award,Best Actor
Michael Douglas,2014,Nominee,CinEuphoria,Best Duo - International Competition
Michael Douglas,2009,Winner,President's Award,
Michael Douglas,2013,Winner,Critics' Choice TV Award,Best Actor in a Movie/Miniseries
Michael Douglas,2016,Winner,Honorary César,
Michael Douglas,2010,Nominee,DFWFCA Award,Best Actor
Michael Douglas,1990,Nominee,David,Best Foreign Actor (Migliore Attore Straniero)
Michael Douglas,2013,Nominee,DFCC,Best Actor
Michael Douglas,2010,Winner,Gala Tribute,
Michael Douglas,2014,Winner,Dorian Award,TV Performance of the Year - Actor
Michael Douglas,1980,Nominee,Genie,Best Performance by a Foreign Actor
Michael Douglas,2019,Nominee,Gold Derby TV Award,Comedy Lead Actor
Michael Douglas,1990,Winner,Golden Camera,Best International Actor
Michael Douglas,2014,Winner,Guardian Film Award,Best Line of Dialogue
Michael Douglas,1992,Winner,Man of the Year,
Michael Douglas,2013,Winner,ICS Cannes Award,Best Actor
Michael Douglas,2014,Nominee,IFTA Award,Best International Actor
Michael Douglas,1988,Winner,Silver Ribbon,Best Foreign Actor (Migliore Attore Straniero)
Michael Douglas,2014,Nominee,Jupiter Award,Best International Actor
Michael Douglas,1987,Winner,KCFCC Award,Best Actor
Michael Douglas,1998,Winner,Special Prize for Outstanding Contribution to World Cinema,
Michael Douglas,2000,Nominee,Sierra Award,Best Actor
Michael Douglas,2014,Nominee,ALFS Award,Actor of the Year
Michael Douglas,2000,Winner,LAFCA Award,Best Actor
Michael Douglas,2019,Winner,Crystal Nymph,
Michael Douglas,1993,Nominee,MTV Movie Award,Best Male Performance
Michael Douglas,2007,Winner,Career Achievement Award,
Michael Douglas,1987,Nominee,NYFCC Award,Best Actor
Michael Douglas,2020,Nominee,OFTA Television Award,Best Actor in a Comedy Series
Michael Douglas,2001,Nominee,OFCS Award,Best Actor
Michael Douglas,2011,Winner,Icon Award,
Michael Douglas,1990,Nominee,People's Choice Award,Favorite Motion Picture Actor
Michael Douglas,2009,Winner,Lifetime Achievement Award in Motion Pictures,
Michael Douglas,2001,Nominee,PFCS Award,Best Actor in a Leading Role
Michael Douglas,1986,Winner,Showmanship Award,Motion Picture
Michael Douglas,1993,Nominee,Razzie Award,Worst Actor
Michael Douglas,1997,Winner,Donostia Lifetime Achievement Award,
Laura Linney,2008,Nominee,Oscar,Best Performance by an Actress in a Leading Role
Michael Douglas,1989,Nominee,Sant Jordi,Best Foreign Actor (Mejor Actor Extranjero)
Michael Douglas,2012,Winner,Kirk Douglas Award for Excellence in Film,
Michael Douglas,2019,Nominee,Satellite Award,"Best Actor in a Series, Comedy or Musical"
Michael Douglas,2020,Nominee,Actor,Outstanding Performance by a Male Actor in a Comedy Series
Michael Douglas,1979,Winner,Special Award,Star/Producer of the Year
Michael Douglas,2001,Winner,SEFCA Award,Best Actor
Michael Douglas,2004,Winner,Taormina Arte Award,
Michael Douglas,2018,Winner,Star on the Walk of Fame,Motion Picture
Michael Douglas,2010,Winner,Golden Icon Award,
Laura Linney,2012,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Comedy or Musical
Laura Linney,2020,Nominee,Primetime Emmy,Outstanding Lead Actress in a Drama Series
Laura Linney,2004,Nominee,BAFTA Film Award,Best Performance by an Actress in a Supporting Role
Laura Linney,2006,Nominee,Saturn Award,Best Actress
Laura Linney,2007,Nominee,EDA Award,Best Actress
Laura Linney,2006,Winner,AFCA Award,Best Supporting Actress
Laura Linney,2006,Nominee,AFI Award,Best Lead Actress
Laura Linney,2016,Nominee,ACCA,Best Cast Ensemble
Laura Linney,1999,Nominee,Blockbuster Entertainment Award,Favorite Supporting Actress - Drama
Laura Linney,2003,Winner,BSFC Award,Best Ensemble Cast
Laura Linney,2005,Nominee,Critics Choice Award,Best Supporting Actress
Laura Linney,2004,Nominee,COFCA Award,Best Supporting Actress
Laura Linney,2007,Nominee,CFCA Award,Best Actress
Laura Linney,2001,Nominee,Chlotrudis Award,Best Actress
Laura Linney,2007,Nominee,DFWFCA Award,Best Actress
Laura Linney,2007,Nominee,DFCS Award,Best Actress
Laura Linney,2003,Nominee,DVD Premiere Award,Best Actress
Laura Linney,2005,Winner,Icon Award,
Laura Linney,2006,Nominee,Chainsaw Award,Chick You Don't Wanna Mess With (Best Heroine)
Laura Linney,2006,Nominee,FCCA Award,Best Actress in a Lead Role
Laura Linney,2006,Nominee,Independent Spirit Award,Best Female Lead
Laura Linney,2004,Winner,FFCC Award,Best Supporting Actress
Laura Linney,2007,Winner,Jury Award,Best Actress
Laura Linney,2020,Nominee,Dorian TV Award,Best TV Performance - Actress
Laura Linney,2005,Winner,Glitter Award,Best Actress
Laura Linney,2020,Winner,Gold Derby TV Award,Drama Actress
Laura Linney,2007,Nominee,Gotham Independent Film Award,Best Ensemble Performance
Laura Linney,2009,Winner,Gracie,Outstanding Female Lead - Drama Special
Laura Linney,2008,Nominee,HFCS Award,Best Actress
Laura Linney,2006,Nominee,IF Award,Best Actress
Laura Linney,2005,Nominee,INOCA,Best Supporting Actress
Laura Linney,2006,Winner,Best Actress,
Laura Linney,2008,Nominee,ALFS Award,Actress of the Year
Laura Linney,2000,Nominee,LAFCA Award,Best Actress
Laura Linney,2005,Winner,Best Actress,
Laura Linney,2010,Nominee,Best Actress,Feature Film
Laura Linney,2004,Winner,NBR Award,Best Supporting Actress
Laura Linney,2005,Nominee,NSFC Award,Best Supporting Actress
Laura Linney,2000,Winner,NYFCC Award,Best Actress
Laura Linney,2004,Winner,NYFCO Award,Best Supporting Actress
Laura Linney,2008,Winner,Muse Award,
Laura Linney,2020,Nominee,OFTA Television Award,Best Actress in a Drama Series
Laura Linney,2008,Nominee,OFCS Award,Best Actress
Laura Linney,2005,Winner,Desert Palm Achievement Award,
Laura Linney,2004,Nominee,PFCS Award,Best Ensemble Acting
Laura Linney,2000,Winner,SDFCS Award,Best Actress
Laura Linney,2013,Nominee,Satellite Award,Best Actress in a Miniseries or a Motion Picture Made for Television
Laura Linney,2019,Nominee,Actor,Outstanding Performance by a Female Actor in a Drama Series
Laura Linney,2004,Nominee,SEFCA Award,Best Supporting Actress
Laura Linney,2007,Nominee,SLFCA Award,Best Actress
Laura Linney,2004,Winner,Silver Medallion Award,
Laura Linney,2018,Winner,Webby Award,Best Actress
Laura Linney,2005,Winner,TFCA Award,"Best Performance, Female"
Laura Linney,2006,Winner,Best Actress,
Laura Linney,2006,Nominee,VFCC Award,Best Actress
Laura Linney,2007,Nominee,VVFP Award,Best Actress
Laura Linney,2004,Nominee,WAFCA Award,Best Supporting Actress
Laura Linney,2016,Winner,Mommie Dearest Worst Screen Mom of the Year Award,
Laura Linney,2013,Winner,Crystal Award,
Laura Linney,2013,Winner,Crystal Award for Excellence in Film,
Olivia Colman,2019,Winner,Oscar,Best Performance by an Actress in a Leading Role
Olivia Colman,2020,Winner,Golden Globe,Best Performance by an Actress in a Television Series - Drama
Olivia Colman,2020,Nominee,Primetime Emmy,Outstanding Lead Actress in a Drama Series
Olivia Colman,2019,Winner,BAFTA Film Award,Best Leading Actress
Olivia Colman,2019,Winner,AACTA International Award,Best Lead Actress
Olivia Colman,2019,Winner,EDA Award,Best Actress
Olivia Colman,2018,Winner,AFCC Award,Best Actress
Olivia Colman,2019,Winner,AFCA Award,Best Actress
Olivia Colman,2019,Winner,ACCA,Best Actress in a Leading Role
Olivia Colman,2012,Nominee,British Comedy Award,Best TV Comedy Actress
Olivia Colman,2018,Winner,British Independent Film Award,Best Actress
Olivia Colman,2020,Nominee,Critics Choice Award,Best Actress in a Drama Series
Olivia Colman,2014,Winner,Broadcasting Press Guild Award,Best Actress
Olivia Colman,2019,Winner,COFCA Award,Best Actress
Olivia Colman,2018,Winner,CFCA Award,Best Supporting Actress
Olivia Colman,2019,Nominee,CIFCC Award,Best Actress
Olivia Colman,2011,Winner,Silver Hugo,Best Actress
Olivia Colman,2013,Winner,Chlotrudis Award,Best Actress
Olivia Colman,2020,Winner,CinEuphoria,Best Actress - International Competition
Olivia Colman,2013,Winner,Dagger,Best Leading Actress
Olivia Colman,2016,Nominee,Critics' Choice TV Award,Best Actress in a Movie Made for Television or Limited Series
Olivia Colman,2018,Winner,DFWFCA Award,Best Actress
Olivia Colman,2019,Winner,DFCS Award,Best Actress
Olivia Colman,2018,Nominee,DFCS Award,Best Actress
Olivia Colman,2019,Nominee,DFCC,Best Actress
Olivia Colman,2012,Winner,Empire Award,Best Actress
Olivia Colman,2019,Winner,European Film Award,European Actress
Olivia Colman,2016,Nominee,Evening Standard British Film Award,Best Comedy
Olivia Colman,2019,Winner,Golden Carp Film Award - International,Best Performance by an Actress in a Leading Role
Olivia Colman,2013,Winner,Prix d'interprétation Féminine,Best Actress
Olivia Colman,2018,Winner,FFCC Award,Best Ensemble
Olivia Colman,2019,Winner,Dorian Award,Film Performance of the Year - Actress
Olivia Colman,2019,Nominee,GAFCA Award,Best Actress
Olivia Colman,2018,Winner,Best Actress,
Olivia Colman,2020,Nominee,Gold Derby Award,Ensemble of the Decade
Olivia Colman,2018,Nominee,Golden Schmoes,Best Actress of the Year
Olivia Colman,2018,Winner,Special Gotham Jury Award,Best Ensemble Performance
Olivia Colman,2017,Winner,Gracie,Outstanding Female Actor in a Supporting Role- Drama
Olivia Colman,2019,Winner,HFCS Award,Best Actress
Olivia Colman,2019,Nominee,HFCS Award,Best Actress
Olivia Colman,2019,Nominee,IGN Award,Best Dramatic TV Performance
Olivia Colman,2018,Nominee,IFJA Award,Best Supporting Actress
Olivia Colman,2018,Winner,ICP Award,Best Lead Actress
Olivia Colman,2019,Nominee,ICS Award,Best Actress
Olivia Colman,2014,Nominee,Emmy,Best Performance by an Actress
Olivia Colman,2019,Winner,INOCA,Best Actress
Olivia Colman,2019,Winner,IFC Award,Best Actress
Olivia Colman,2018,Winner,KCFCC Award,Best Actress
Olivia Colman,2019,Nominee,LEJA Award,Best Performance by an Actress in a Leading Role
Olivia Colman,2019,Winner,ALFS Award,Actress of the Year
Olivia Colman,2018,Winner,LAFCA Award,Best Actress
Olivia Colman,2018,Nominee,LAOFCS Award,Best Actress
Olivia Colman,2013,Nominee,Golden Nymph,Outstanding Actress in a Mini-Series
Olivia Colman,2019,Winner,MCFCA Award,Best Actress
Olivia Colman,2019,Winner,NSFC Award,Best Actress
Olivia Colman,2014,Nominee,National Television Award,Radio Times - TV Detective
Olivia Colman,2018,Winner,NMFC Award,Best Ensemble
Olivia Colman,2019,Winner,Outstanding Achievement in Filmmaking,Ensemble Cast
Olivia Colman,2019,Winner,NCFCA Award,Best Actress
Olivia Colman,2018,Nominee,NTFCA Award,Best Actress
Olivia Colman,2018,Nominee,OFCC Award,Best Actress
Olivia Colman,2018,Winner,OAFFC Award,Best Female Lead
Olivia Colman,2020,Winner,OFTA Television Award,Best Actress in a Drama Series
Olivia Colman,2019,Nominee,OFCS Award,Best Actress
Olivia Colman,2019,Winner,Desert Palm Achievement Award,Actress
Olivia Colman,2018,Nominee,PCC Award,Best Actress
Olivia Colman,2014,Winner,RTS Television Award,Best Actress
Olivia Colman,2018,Nominee,SFFCC Award,Best Actress
Olivia Colman,2019,Winner,Special Achievement Award,"Best Ensemble, Motion Picture"
Olivia Colman,2020,Winner,Actor,Outstanding Performance by an Ensemble in a Drama Series
Olivia Colman,2018,Nominee,Seattle Film Critics Award,Best Actress
Olivia Colman,2018,Winner,SEFCA Award,Best Ensemble
Olivia Colman,2018,Nominee,SLFCA Award,Best Actress
Olivia Colman,2011,Winner,Honorable Mention,Best Actress
Olivia Colman,2011,Winner,Special Jury Prize,World Cinema - Dramatic
Olivia Colman,2018,Winner,TFCA Award,Best Actress
Olivia Colman,2013,Nominee,TV Quick Award,Best Actress
Olivia Colman,2018,Winner,UFCA Award,Best Supporting Actress
Olivia Colman,2018,Winner,VFCC Award,Best Actress
Olivia Colman,2018,Winner,Volpi Cup,Best Actress
Olivia Colman,2018,Nominee,WAFCA Award,Best Actress
Olivia Colman,2018,Winner,WFCC Award,Best Actress
Olivia Colman,2020,Winner,Golden Eye Award for the New A-Lister,
Zendaya,2020,Winner,Primetime Emmy,Outstanding Lead Actress in a Drama Series
Zendaya,2019,Winner,Saturn Award,Best Supporting Actress
Zendaya,2019,Nominee,EDA Female Focus Award,Best Animated Female
Zendaya,2020,Nominee,BET Award,Best Actress
Zendaya,2020,Winner,Black Reel,"Outstanding Actress, Drama Series"
Zendaya,2020,Nominee,Critics Choice Award,Best Actress in a Drama Series
Zendaya,2020,Nominee,Gold Derby TV Award,Drama Actress
Zendaya,2019,Nominee,IGN Award,Best Dramatic TV Performance
Zendaya,2014,Nominee,Image Award,Outstanding Performance in a Youth/Children's Program
Zendaya,2020,Nominee,Blimp Award,Favorite Movie Actress
Zendaya,2020,Nominee,OFTA Television Award,Best Actress in a Drama Series
Zendaya,2019,Winner,People's Choice Award,Favorite Female Movie Star
Zendaya,2019,Winner,Satellite Award,"Best Actress in a Series, Drama/Genre"
Zendaya,2020,Winner,Shorty Award,Best Celebrity
Zendaya,2019,Winner,Teen Choice Award,Choice Summer Movie Actress
Zendaya,2013,Nominee,Young Artist Award,"Best Performance in a TV Movie, Miniseries, Special or Pilot - Leading Young Actress"
Jodie Comer,2020,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Drama
Jodie Comer,2020,Nominee,Primetime Emmy,Outstanding Lead Actress in a Drama Series
Jodie Comer,2020,Nominee,BAFTA TV Award,Leading Actress
Jodie Comer,2020,Nominee,Critics Choice Award,Best Actress in a Drama Series
Jodie Comer,2019,Winner,Broadcasting Press Guild Award,Best Actress
Jodie Comer,2020,Nominee,Dorian TV Award,Best TV Performance - Actress
Jodie Comer,2020,Nominee,Gold Derby TV Award,Drama Actress
Jodie Comer,2019,Nominee,IGN Award,Best Dramatic TV Performance
Jodie Comer,2019,Nominee,MTV Movie + TV Award,Best Villain
Jodie Comer,2019,Nominee,National Television Award,Drama Performance
Jodie Comer,2020,Nominee,OFTA Television Award,Best Actress in a Drama Series
Jodie Comer,2019,Winner,RTS Television Award,Best Actor (Female)
Jodie Comer,2019,Nominee,Satellite Award,"Best Actress in a Series, Drama/Genre"
Jodie Comer,2020,Nominee,Actor,Outstanding Performance by a Female Actor in a Drama Series
Jodie Comer,2019,Nominee,TCA Award,Individual Achievement in Drama
Jodie Comer,2020,Winner,TV Choice Award,Best Actress
Jodie Comer,2020,Nominee,WIN Award,Actress Drama Series
Jeremy Strong,2020,Winner,Primetime Emmy,Outstanding Lead Actor in a Drama Series
Jeremy Strong,2015,Nominee,ACCA,Best Cast Ensemble
Jeremy Strong,2020,Winner,Critics Choice Award,Best Actor in a Drama Series
Jeremy Strong,2020,Nominee,Dorian Award,TV Performance of the Year - Actor
Jeremy Strong,2020,Nominee,Gold Derby TV Award,Drama Actor
Jeremy Strong,2019,Winner,IGN Award,Best Dramatic TV Performance
Jeremy Strong,2020,Nominee,OFTA Television Award,Best Actor in a Drama Series
Jeremy Strong,2016,Winner,Ensemble Cast Award,
Jeremy Strong,2019,Winner,Satellite Award,"Best Actor in a Supporting Role in a Series, Miniseries & Limited Series or a Motion Picture Made for Television"
Jeremy Strong,2016,Nominee,Actor,Outstanding Performance by a Cast in a Motion Picture
Jeremy Strong,2020,Nominee,TCA Award,Individual Achievement in Drama
Jennifer Aniston,2020,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Drama
