rating_total,rating_avg,finalist,movie_description,cast,language,style,country,company,film_location
,,Linda in Wonderland (TV Movie 1980) - IMDb,"
                    "," Linda Lavin
, Ron Leibman
, Anthony Newley
, Lynn Redgrave
",English,"[None, None, None, None, None]", Add content advisory for parents,IMDbPro,
214,8.2,The Gangster Chronicles (TV Mini-Series 1981– ) - IMDb,"
                    The series follows the lives of the three main characters from their youth into becoming major criminal figures in 1920's America.
            "," Michael Nouri
, Joe Penny
, Brian Benben
, Kathleen Lloyd
, Madeleine Stowe
, Chad Redding
, Markie Post
, Allan Arbus
, Louis Giambalvo
, James Andronica
, Robert Davi
, Joseph Mascolo
, David Wilson
, Kenneth Tigar
, Richard S. Castellano
, Jon Polito
, Jonathan Banks
, E.G. Marshall
, George DiCenzo
, John Aprea
, Dominic Barto
, Terrence Beasor
, Martin Beck
, Desiree Boschetti
, Michael Ensign
, Richard Foronjy
, Dan Frazer
, Bob Giovani
, Dana Goldstone
, Pierrino Mascarino
, Ron Max
, Vincent Milana
, Muriel Minot
, Ben Mittleman
, James Purcell
, Thom Rachford
, Joseph Ragno
, Joe Tornatore
, Al White
",English,"[' Biography', ' Crime', ' Drama', None, None]",English, Universal Television,
546,6.8,The Diary of Anne Frank (TV Movie 1980) - IMDb,"
                    During World War II, a teenage Jewish girl named Anne Frank (Melissa Gilbert) and her family are forced into hiding in the Nazi-occupied Netherlands.
            "," Maximilian Schell
, Joan Plowright
, James Coco
, Doris Roberts
, Clive Revill
, Scott Jacoby
, Melissa Gilbert
, Melora Marshall
, Erik Holland
, Anne Wyndham
, Patricia Ancira
, Susanne Severeid
",English,"[' Biography', ' ', None, None, None]",English, 20th Century Fox Television,
193,6.7,Marilyn: The Untold Story (TV Movie 1980) - IMDb,"
                    The story of the life and times of the legendary Hollywood blonde bombshell Marilyn Monroe, from her meteoric rise to stardom, to her marriages and untimely death.
            "," Catherine Hicks
, Richard Basehart
, Frank Converse
, John Ireland
, Viveca Lindfors
, Jason Miller
, Sheree North
, Kevin Geer
, Tracey Gold
, Priscilla Morrill
, John Christy Ewing
, Bill Vint
, Larry Pennell
, Heath Jobes
, Howard Caine
",English,"[' Biography', ' Drama', None, None, None]",English, Schiller Productions Inc.,
106,7.1,Homeward Bound (TV Movie 1980) - IMDb,"
                    A divorced man and his estranged, incurably ill teenage son get together for a final summer vacation and they end up at the divorce's estranged father's vineyard where they try to reconsile their differences.
            "," Moosie Drier
, David Soul
, Barnard Hughes
, Judith Penrod
, Jeff Corey
, Carmen Zapata
, Michelle Downey
, Jim Haynie
, Lynne Marta
, Carol Vogel
, Jim Antonio
, Robert Elross
, Titos Vandis
",English,"[' Drama', ' ', None, None, None]",English, Tisch/Avnet Television Inc.,
"2,036",7.9,Masada (TV Mini-Series 1981) - IMDb,"
                    After the destruction of the Second Temple, nine hundred Jewish zealots hold out against a five thousand man Roman legion on the mountaintop fortress of Masada.
            "," Peter O'Toole
, Peter Strauss
, Barbara Carrera
, Alan Feinstein
, Giulia Pagano
, Anthony Quayle
, Paul L. Smith
, David Warner
, Clive Francis
, David Opatoshu
, Richard Pierson
, Joseph Wiseman
, David A. Block
, Vernon Dobtcheff
, David Mauro
, Alexander Peleg
, Joey Sagal
, Michael Shillo
, Christopher Biggins
, Heinz Bernard
, Warren Clarke
, Ken Hutchison
, Reuven Bar-Yotam
, Denis Quilley
, Anthony Valentine
, Jack Watson
, Derek Newark
, Michael Elphick
, Nick Brimble
, Michael Schneider
",English,"[' Action', ' ', ' History', None, None]",English, Arnon Milchan Productions,
8,5.8,Omnibus (TV Series 1980– ) - IMDb,"
                    "," Ann-Margret
, Carol Burnett
, Cher
, Sandy Duncan
, Lola Falana
, Aretha Franklin
, Linda Gray
, Edith Head
, Gene Kelly
, Grace Kelly
, Cheryl Ladd
, Carol Lynley
, Loretta Lynn
, Bob Mackie
, Peter Martins
, Yvette Mimieux
, Luciano Pavarotti
, Valerie Perrine
, Victoria Principal
, John Ritter
, Tina Roark
, Jill St. John
, Lewis J. Stadlen
, Meryl Streep
, Lynn Swann
, Toni Tennille
, Cindy Williams
, Bea Arthur
, David Bowie
, Larry Hagman
, Don Meredith
, USC Trojan Marching Band
",English,"[' Music', ' ', None, None, None]",English, Marble Arch Productions, Marble Arch Productions
522,7.6,Peter and Paul (TV Movie 1981) - IMDb,"
                    Peter the Fisherman and Paul of Tarsus assume leadership of the Church as they struggle against violent opposition to the teachings of Jesus Christ and their own personal conflicts.
            "," Anthony Hopkins
, Robert Foxworth
, Eddie Albert
, Raymond Burr
, José Ferrer
, Jon Finch
, David Gwillim
, Herbert Lom
, Jean Peters
, John Rhys-Davies
, Julian Fellowes
, Shanit Keter
, Denis Lill
, Gareth Thomas
, Giannis Voglis
",English,"[' Biography', ' Drama', ' History', None, None]",English, Universal Television,
20,5.5,The Osmond Family Christmas Special (1980) - IMDb,"
                    "," Greg Evigan
, Peggy Fleming
, Doug Henning
, Donny Osmond
, Marie Osmond
",English,"[' Music', ' ', None, None, None]",English, Osmond Productions, Osmond Productions
17,6.1,The 35th Annual Tony Awards (1981) - IMDb,"
                    "," Ellen Burstyn
, Richard Chamberlain
, Tom Aldredge
, Jane Alexander
, Debbie Allen
, Lucie Arnaz
, Bea Arthur
, Tony Azito
, Lauren Bacall
, Brian Backer
, Hinton Battle
, Carole Bayer Sager
, John Bury
, Meg Bussert
, Zoe Caldwell
",English,"[' Family', ' ', None, None, None]",English, CBS,
43,9.0,Diana (1981) - IMDb,"
                    "," Larry Hagman
, Michael Jackson
, Quincy Jones
, Diana Ross
",English,"[' Music', None, None, None, None]",English, Winters Hollywood Entertainment Holdings Corporation,
,,Command Performance: The Stars Salute the President (1981) - IMDb,"
                    "," Gloria Agostini
, Howard Baker
, Tony Bennett
, George Benson
, George Bush
, June Carter Cash
, Lynda Carter
, Johnny Cash
, David Copperfield
, Christopher Cross
, Rodney Dangerfield
, Dom DeLuise
, Peter Gennaro
, Andy Gibb
, Lena Horne
",English,"[' Documentary', ' ', None, None, None]",English,IMDbPro,
,,A Bayou Legend (TV Movie 1981) - IMDb,"
                    William Grant Still's opera, which remained unperformed for over 30 years after its composition, is produced here by ""Opera South"", a professional company in Jackson,Mississippi with the ...
                    "," Carmen Balthrop
, Gary Burgess
, Cullen Maiden
, Raeschelle Potter
",English,"[' Music', ' ', None, None, None]",English,IMDbPro,
770,5.2,The Jayne Mansfield Story (TV Movie 1980) - IMDb,"
                    The gaudy rise and dizzy fall of the last great Hollywood blonde bombshell: Jayne Mansfield.
            "," Loni Anderson
, Arnold Schwarzenegger
, Ray Buktenica
, Kathleen Lloyd
, G.D. Spradlin
, Dave Shelley
, Laura Jacoby
, Whitney Rydbeck
, John Medici
, Lewis Arquette
, James Jeter
, Janice Kent
, Lynn Philip Seibel
, Gwen Van Dam
, Joan Welles
",English,"[' Biography', ' Drama', None, None, None]",English, Alan Landsburg Productions,
56,7.0,Father Damien: The Leper Priest (TV Movie 1980) - IMDb,"
                    "," Roger Bowen
, Alan Chappuis
, William Daniels
, Yvonne de la Vega
, Mike Farrell
, Ken Howard
, Wilfrid Hyde-White
, Sydney Lassick
, Logan Ramsey
, David Ogden Stiers
, Irene Tsu
",English,"[' Biography', ' Drama', None, None, None]",English, Tomorrow Entertainment,
90,7.0,Madame X (TV Movie 1981) - IMDb,"
                    Thrown out of her home by a jealous husband, a woman sinks into degradation. Twenty years later, she is charged with killing a man bent on harming her daughter. The daughter, unaware of who...
                    "," Tuesday Weld
, Jeremy Brett
, Len Cariou
, Martina Deignan
, Robert Hooks
, Eleanor Parker
, Jerry Stiller
, Robin Strand
, Granville Van Dusen
, Norman Bartold
, Raleigh Bond
, Stanley Brock
, Camilla Carr
, Pola Miller
, Tony Plana
",English,"[' Drama', ' ', None, None, None]",English, Levenback-Riche Productions,
108,7.2,The Women's Room (TV Movie 1980) - IMDb,"
                    A wife is sick and tired of her husband's infidelities, so she leaves home and goes back to grad school. There she meets many self-confident women who help her find her own voice.
            "," Lee Remick
, Colleen Dewhurst
, Patty Duke
, Kathryn Harrold
, Tovah Feldshuh
, Tyne Daly
, Lisa Pelikan
, Heidi Vaughn
, Mare Winningham
, Ted Danson
, Gregory Harrison
, Jenny O'Hara
, Christopher Pennock
, Al Corley
, Michael LeClair
",English,"[' Drama', ' ', None, None, None]",English, Warner Bros. Television,
"11,388",8.1,Shogun (TV Mini-Series 1980) - IMDb,"
                    An English navigator becomes both a player and pawn in the complex political games in feudal Japan.
            "," Richard Chamberlain
, Toshirô Mifune
, Yôko Shimada
, Furankî Sakai
, Alan Badel
, Damien Thomas
, John Rhys-Davies
, Vladek Sheybal
, Yûki Meguro
, Hideo Takamatsu
, Michael Hordern
, Nobuo Kaneko
, Hiromi Senno
, George Innes
, Leon Lissek
, Edward Peel
, Eric Richard
, Steve Ubels
, Stewart MacKenzie
, John J. Carney
, Ian Jentle
, Neil McCarthy
, William Morgan Sheppard
, Mika Kitagawa
, Seiji Miyaguchi
, Tôru Abe
, Shin Takuma
, Hyôe Enoki
, Miiko Taka
, Midori Takei
, Ai Matsubara
, Yumiko Morishita
, Hiroshi Hasegawa
, Akira Sera
, Rin'ichi Yamamoto
, Yûko Kada
, Masumi Okada
, Yôsuke Natsuki
, Takeshi Ôbayashi
, Yoshie Kitsuda
, Masashi Ebara
, Setsuko Sekine
, Atsuko Sano
, Orson Welles
",English,"[' Adventure', ' Drama', ' History', ' War', None]",English, Asahi National Broadcasting Company,
119,6.7,A Whale for the Killing (TV Movie 1981) - IMDb,"
                    A female humpback whale is stranded in a small area during a storm. Fishermen of the village seek to kill the whale but a man visiting the area fights to save the whale's life.
            "," Peter Strauss
, Dee Wallace
, Kathryn Walker
, Bruce McGill
, Ken James
, David Ferry
, Richard Widmark
, David Hollander
, Bill Calvert
, Jon Baggaley
, Reuven Bar-Yotam
, Alan Doyle
, Colin Fox
, Jack Jozefson
, Larry Reynolds
",English,"[' Drama', ' ', None, None, None]",English, Beowulf Productions,
288,6.1,Evita Peron (TV Movie 1981) - IMDb,"
                    Aspiring actress Eva Duarte rises from a minor celebrity to the wife of a powerful Argentine dictator, but her all consuming fiery rage, ambition, and hatred eventually become her downfall.
            "," Faye Dunaway
, James Farentino
, Pedro Armendáriz Jr.
, Michael Constantine
, Signe Hasso
, Katy Jurado
, Jeremy Kemp
, John Van Dreelen
, Robert Viharo
, Kai Wulff
, Rita Moreno
, José Ferrer
, Peter Bromilow
, Jon Cypher
, Severn Darden
",English,"[' Drama', ' ', None, None, None]",English, Hartwest Productions,
42,6.9,The Tim Conway Show (TV Series 1980–1981) - IMDb,"
                    Tim Conway hosted a variety show so closely modeled on the successful Carol Burnett Show, even using some of the same sketches. Interpersed were dance routines where all the performers were youngsters and musical numbers.
            "," Tim Conway
, Maggie Roswell
, Miriam Flynn
, The Don Crichton Dancers
, Bert Berdis
, Dick Orkin
, Lisa Trusel
",English,"[' Comedy', None, None, None, None]",English, Dummy Productions,
"6,382",6.2,Dynasty (TV Series 1981–1989) - IMDb,"
                    The trials and tribulations of two feuding families, the Carringtons and the Colbys, both oil rich families in Denver, Colorado.
            "," John Forsythe
, Linda Evans
, Joan Collins
, Gordon Thomson
, John James
, Michael Nader
, Jack Coleman
, Heather Locklear
, Pamela Bellwood
, Pamela Sue Martin
",Greek,"[' Drama', ' Romance', None, None, None]",Greek, Aaron Spelling Productions,
64,7.5,Sixty Years of Seduction (TV Movie 1981) - IMDb,"
                    Documentary about Hollywood's glamourous stars, with comments from five actors on TV's edition studio.
            "," James Garner
, Angie Dickinson
, Robert Urich
, Victoria Principal
, Sandahl Bergman
, Lauren Bacall
, Carroll Baker
, Marlon Brando
, Montgomery Clift
, Bette Davis
, Marlene Dietrich
, Faye Dunaway
, Anita Ekberg
, Jane Fonda
, Greta Garbo
",English,"[' Documentary', ' ', None, None, None]",English, Columbia TriStar Television, Columbia TriStar Television
45,5.9,Lily: Sold Out (1981) - IMDb,"
                    After taking her successful Broadway show to Las Vegas, Lily Tomlin is faced with a tough decision: soften her act for mass appeal, or keep her material the way she originally intended?
            "," Lily Tomlin
, Paul Anka
, Jane Fonda
, Harvey Lembeck
, Liberace
, Melanie Mayron
, Audrey Meadows
, Dolly Parton
, Joan Rivers
, Alex Rocco
",English,"[' Comedy', ' ', None, None, None]",English,IMDbPro,
"2,102",6.8,Rhoda (TV Series 1974–1978) - IMDb,"
                    After spending several years in her young adult life in Minneapolis but with her brash Bronx Jewish upbringing in tow and with its associated sarcasm, artistically inclined Rhoda ...
                    "," Valerie Harper
, Julie Kavner
, Lorenzo Music
, David Groh
",English,"[' Comedy', ' ', None, None, None]",English, MTM Enterprises,
21,6.8,Evening at Pops (TV Series 1970– ) - IMDb,"
                    "," Arthur Fiedler
",English,"[' Documentary', ' ', None, None, None]",English, WGBH, WGBH
,,Profile in Music: Beverly Sills Festival (TV Movie 1975) - IMDb,"
                    "," Artur Rubinstein
, Beverly Sills
",,"[' Documentary', None, None, None, None]",See more,IMDbPro,
"2,410",7.6,"It's the Easter Beagle, Charlie Brown! (TV Short 1974) - IMDb","
                    The Peanuts gang prepare for Easter in their own clumsy ways.
            "," Todd Barbee
, Melanie Kohn
, Stephen Shea
, Linda Ercoli
, Lynn Mortensen
, Jimmy Ahrens
",English,"[' Animation', ' Short', ' Comedy', ' Family', None]",English, Lee Mendelson Film Productions,
232,7.1,The Hoober-Bloob Highway (TV Short 1975) - IMDb,"
                    Visit the magical island where Mr. Hoober-Bloob sends babies to Earth in his own musical way.
            "," Bob Holt
, Hal Smith
",English,"[' Animation', ' Short', None, None, None]",English, The Cat in the Hat Productions, The Cat in the Hat Productions
"2,111",7.4,"Be My Valentine, Charlie Brown (TV Short 1975) - IMDb","
                    The gang celebrate Valentine's Day while Charlie Brown hopes for at least one valentine for a change.
            "," Duncan Watson
, Stephen Shea
, Melanie Kohn
, Greg Felton
, Lynn Mortensen
, Linda Ercoli
",USA," Animation, Short, Comedy, Family, Romance",USA, Lee Mendelson Film Productions,
,,An Evening with John Denver (1975) - IMDb,"
                    "," John Denver
",English,"[' Music', None, None, None, None]",English, Jon-Jer Productions, Jon-Jer Productions
147,7.1,"Yes, Virginia, There Is a Santa Claus (TV Short 1974) - IMDb","
                    Partly based on a true story, a little girl writes to the editor of a newspaper concerning the existence of Santa Claus.
            "," Jim Backus
, Susan Silo
, Courtney Lemmon
, Billy Green
, Sean Manning
, Tracey Belland
, Christopher Wong
, Vicky Ricketts
, Jennifer Green
, Herb Armstrong
, Arnold Moss
, Mort Green
, Louis Nye
, Ken Sansom
, Karen Smith
",English,"[' Animation', ' ', ' Short', None, None]",English, Bill Melendez Productions,
106,6.1,Judgment: The Court Martial of Lieutenant William Calley (TV Movie 1975) - IMDb,"
                    The trial and conviction of William ""Rusty"" Calley, an unknown 27-year-old lieutenant charged with the murder of 102 men, women, and children in the tiny Vietnamese village of My Lai, ...
                    "," Tony Musante
, Richard Basehart
, Bo Hopkins
, G.D. Spradlin
, William Lucking
, Linda Haynes
, Harrison Ford
, Oliver Clark
, Ted Gehring
, Roland Bob Harris
, Geoffrey Horne
, Frank McRae
, Ben Piazza
, Leon Russom
, Darrell Zwerling
",English,"[' Drama', ' ', None, None, None]",English, Stanley Kramer Productions, Stanley Kramer Productions
